;DAY;WEEK;MONTH;YEAR;YEAR_MONTH;NUMSEG;NUMSILLON;CODSEG;ACTIF;LIBTYP;RESAOPEN;DATE_RES;STATUT_SNCF;CODSILLON;DSTFIN;NUMLIGNE;KMS;SENS;SERVICE;CLOSING;REF;DEP;ARR;CODLIGNE;DATCAL;HRE_DEP_MOD;HRE_ARR_MOD;IDCALJ;SEG_MOD;RESTRICT_LNG;EXCTRAIN;EXCSILLON;ENVOI_BULLETIN_COMPO;NUMMISDEP
951;7;14;4;2019;04-2019;15305;429;BM-30200;1;Arrivee;1;08-03-2019 00:00:00;3.0;30280;MACON;33;590;1;MACON-VILLE/LE BOULOU;06-04-2019 03:12:00;07-04-2019 03:12:00;07-04-2019 04:00:00;07-04-2019 11:23:00;LBP - MAC;2019-04-07;;;;;;;;3.0;15325.0
952;7;14;4;2019;04-2019;15284;428;30200;1;Arrivee;0;08-03-2019 00:00:00;3.0;30280;CALAIS;6;1500;1;CALAIS/LE BOULOU;06-04-2019 22:00:00;07-04-2019 02:14:00;07-04-2019 04:00:00;08-04-2019 23:20:00;LB-CAL;2019-04-07;04:00:00;23:20:00;1924.0;3047.0;0.0;;428.0;;15304.0
953;7;14;4;2019;04-2019;15120;380;BP-30101;0;Supprimee;0;08-03-2019 00:00:00;;30101;PERPIGNAN;28;1020;0;BETTEMBOURG/PERPIGNAN-ROUSSILLON;08-04-2019 23:00:00;07-04-2019 03:23:00;07-04-2019 04:11:00;07-04-2019 18:38:00;BTG-PPN;2019-04-07;04:11:00;18:38:00;1924.0;14750.0;0.0;;380.0;;
954;7;14;4;2019;04-2019;15120;380;BP-30101;0;Supprimee;0;08-03-2019 00:00:00;;30101;PERPIGNAN;28;1020;0;BETTEMBOURG/PERPIGNAN-ROUSSILLON;08-04-2019 23:00:00;07-04-2019 03:23:00;07-04-2019 04:11:00;07-04-2019 18:38:00;BTG-PPN;2019-04-07;;;;;;;;;
955;7;14;4;2019;04-2019;15140;411;BB-30101;0;Supprimee;0;08-03-2019 00:00:00;;42180;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;08-04-2019 23:51:00;07-04-2019 02:51:00;07-04-2019 04:11:00;08-04-2019 12:00:00;BTG-BCN;2019-04-07;;;;;;;;;
956;7;14;4;2019;04-2019;15140;411;BB-30101;0;Supprimee;0;08-03-2019 00:00:00;;42180;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;08-04-2019 23:51:00;07-04-2019 02:51:00;07-04-2019 04:11:00;08-04-2019 12:00:00;BTG-BCN;2019-04-07;04:11:00;12:00:00;1924.0;14751.0;0.0;;411.0;;
957;7;14;4;2019;04-2019;15159;54;30103;1;Arrivee;1;08-03-2019 00:00:00;3.0;30123;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;07-04-2019 06:00:00;07-04-2019 08:20:00;07-04-2019 09:02:00;07-04-2019 23:30:00;BTG-LB;2019-04-07;;;;;;;;3.0;15179.0
958;7;14;4;2019;04-2019;15159;54;30103;1;Arrivee;1;08-03-2019 00:00:00;3.0;30123;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;07-04-2019 06:00:00;07-04-2019 08:20:00;07-04-2019 09:02:00;07-04-2019 23:30:00;BTG-LB;2019-04-07;09:02:00;23:30:00;1924.0;2128.0;0.0;;54.0;3.0;15179.0
959;7;14;4;2019;04-2019;15179;384;PB-30000;1;Arrivee;1;08-03-2019 00:00:00;3.0;30022;BETTEMBOURG;29;1020;1;BETTEMBOURG/PERPIGNAN-ROUSSILLON;07-04-2019 23:00:00;07-04-2019 07:38:00;07-04-2019 09:48:00;08-04-2019 01:27:00;PPN-BTG;2019-04-07;09:48:00;01:27:00;1924.0;14753.0;0.0;;384.0;3.0;15199.0
960;7;14;4;2019;04-2019;15179;384;PB-30000;1;Arrivee;1;08-03-2019 00:00:00;3.0;30022;BETTEMBOURG;29;1020;1;BETTEMBOURG/PERPIGNAN-ROUSSILLON;07-04-2019 23:00:00;07-04-2019 07:38:00;07-04-2019 09:48:00;08-04-2019 01:27:00;PPN-BTG;2019-04-07;;;;;;;;3.0;15199.0
961;7;14;4;2019;04-2019;15326;430;MC-30200;1;Arrivee;1;08-03-2019 00:00:00;3.0;30280;CALAIS;31;810;1;CALAIS/MACON-VILLE;06-04-2019 14:00:00;07-04-2019 11:43:00;07-04-2019 12:23:00;08-04-2019 23:20:00;MAC - CAL;2019-04-07;;;;;;;;3.0;15346.0
962;7;14;4;2019;04-2019;15326;430;MC-30200;1;Arrivee;1;08-03-2019 00:00:00;3.0;30280;CALAIS;31;810;1;CALAIS/MACON-VILLE;06-04-2019 14:00:00;07-04-2019 11:43:00;07-04-2019 12:23:00;08-04-2019 23:20:00;MAC - CAL;2019-04-07;12:23:00;23:20:00;1924.0;15099.0;0.0;;430.0;3.0;15346.0
963;7;14;4;2019;04-2019;14935;86;30004;1;Arrivee;1;08-03-2019 00:00:00;3.0;30034;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;07-04-2019 11:30:00;07-04-2019 12:31:00;07-04-2019 13:33:00;08-04-2019 05:27:00;LB-BTG;2019-04-07;;;;;;;;3.0;14955.0
964;7;14;4;2019;04-2019;14935;86;30004;1;Arrivee;1;08-03-2019 00:00:00;3.0;30034;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;07-04-2019 11:30:00;07-04-2019 12:31:00;07-04-2019 13:33:00;08-04-2019 05:27:00;LB-BTG;2019-04-07;13:33:00;05:27:00;1924.0;2125.0;0.0;;86.0;3.0;14955.0
965;7;14;4;2019;04-2019;15218;113;30301;1;Arrivee;1;08-03-2019 00:00:00;3.0;30391;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;07-04-2019 11:00:00;07-04-2019 13:37:00;07-04-2019 14:10:00;08-04-2019 15:46:00;CAL-LB;2019-04-07;;;;;;;;;15238.0
966;7;14;4;2019;04-2019;15218;113;30301;1;Arrivee;1;08-03-2019 00:00:00;3.0;30391;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;07-04-2019 11:00:00;07-04-2019 13:37:00;07-04-2019 14:10:00;08-04-2019 15:46:00;CAL-LB;2019-04-07;14:10:00;15:46:00;1924.0;3089.0;0.0;;113.0;;15238.0
967;7;14;4;2019;04-2019;15239;421;CM-30301;1;Arrivee;1;08-03-2019 00:00:00;3.0;30391;MACON;30;810;0;CALAIS/MACON-VILLE;06-04-2019 22:00:00;07-04-2019 02:53:00;07-04-2019 14:10:00;08-04-2019 04:15:00;CAL-MAC;2019-04-07;;;;;;;;3.0;15259.0
968;7;14;4;2019;04-2019;15239;421;CM-30301;1;Arrivee;1;08-03-2019 00:00:00;3.0;30391;MACON;30;810;0;CALAIS/MACON-VILLE;06-04-2019 22:00:00;07-04-2019 02:53:00;07-04-2019 14:10:00;08-04-2019 04:15:00;CAL-MAC;2019-04-07;14:10:00;04:15:00;1924.0;15067.0;0.0;;421.0;3.0;15259.0
969;7;14;4;2019;04-2019;14899;328;30420;1;Arrivee;1;08-03-2019 00:00:00;3.0;30420;BETTEMBOURG;22;900;1;SETE/BETTEMBOURG;07-04-2019 20:00:00;07-04-2019 20:41:00;07-04-2019 22:22:00;08-04-2019 10:06:00;SETE-BTG;2019-04-07;22:22:00;10:06:00;1924.0;11699.0;0.0;;328.0;3.0;14919.0
970;7;14;4;2019;04-2019;14899;328;30420;1;Arrivee;1;08-03-2019 00:00:00;3.0;30420;BETTEMBOURG;22;900;1;SETE/BETTEMBOURG;07-04-2019 20:00:00;07-04-2019 20:41:00;07-04-2019 22:22:00;08-04-2019 10:06:00;SETE-BTG;2019-04-07;;;;;;;;3.0;14919.0
971;7;19;5;2019;05-2019;15468;400;CM-30301;1;Arrivee;1;07-04-2019 00:00:00;3.0;30341;MACON;30;810;0;CALAIS/MACON-VILLE;06-05-2019 22:00:00;06-05-2019 14:46:00;07-05-2019 02:06:00;07-05-2019 13:41:00;CAL-MAC;2019-05-07;;;;;;;;3.0;15488.0
972;7;19;5;2019;05-2019;15536;90;30301;1;Arrivee;1;07-04-2019 00:00:00;3.0;30341;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;06-05-2019 22:00:00;07-05-2019 01:30:00;07-05-2019 02:06:00;08-05-2019 05:24:00;CAL-LB;2019-05-07;;;;;;;;;15556.0
973;7;19;5;2019;05-2019;15604;411;BB-30101;1;Arrivee;1;07-04-2019 00:00:00;3.0;42180;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;07-05-2019 00:00:00;07-05-2019 04:00:00;07-05-2019 04:11:00;08-05-2019 12:00:00;BTG-BCN;2019-05-07;;;;;;;;;15624.0
974;7;19;5;2019;05-2019;15604;411;BB-30101;1;Arrivee;1;07-04-2019 00:00:00;3.0;42180;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;07-05-2019 00:00:00;07-05-2019 04:00:00;07-05-2019 04:11:00;08-05-2019 12:00:00;BTG-BCN;2019-05-07;04:11:00;12:00:00;1954.0;14751.0;0.0;;411.0;;15624.0
975;7;19;5;2019;05-2019;15573;380;BP-30101;1;Arrivee;1;07-04-2019 00:00:00;3.0;30101;PERPIGNAN;28;1020;0;BETTEMBOURG/PERPIGNAN-ROUSSILLON;06-05-2019 23:00:00;07-05-2019 04:00:00;07-05-2019 04:11:00;07-05-2019 18:44:00;BTG-PPN;2019-05-07;;;;;;;;3.0;15593.0
976;7;19;5;2019;05-2019;15666;389;PB-30000;1;Arrivee;1;07-04-2019 00:00:00;3.0;30020;BETTEMBOURG;29;1020;1;BETTEMBOURG/PERPIGNAN-ROUSSILLON;06-05-2019 22:00:00;07-05-2019 03:30:00;07-05-2019 04:44:00;07-05-2019 20:00:00;PPN-BTG;2019-05-07;;;;;;;;3.0;15686.0
977;7;19;5;2019;05-2019;15767;444;30103;1;Arrivee;1;07-04-2019 00:00:00;3.0;30813;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;06-05-2019 23:00:00;07-05-2019 02:40:00;07-05-2019 06:12:00;07-05-2019 22:27:00;BTG-LB;2019-05-07;;;;;;;;3.0;15787.0
978;7;19;5;2019;05-2019;15767;444;30103;1;Arrivee;1;07-04-2019 00:00:00;3.0;30813;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;06-05-2019 23:00:00;07-05-2019 02:40:00;07-05-2019 06:12:00;07-05-2019 22:27:00;BTG-LB;2019-05-07;06:12:00;22:27:00;1954.0;2128.0;1.0;;444.0;3.0;15787.0
979;7;19;5;2019;05-2019;15434;76;30200;1;Arrivee;1;07-04-2019 00:00:00;3.0;30200;CALAIS;6;1500;1;CALAIS/LE BOULOU;07-05-2019 03:00:00;07-05-2019 04:30:00;07-05-2019 06:16:00;08-05-2019 03:56:00;LB-CAL;2019-05-07;;;;;;;;;15454.0
980;7;19;5;2019;05-2019;15434;76;30200;1;Arrivee;1;07-04-2019 00:00:00;3.0;30200;CALAIS;6;1500;1;CALAIS/LE BOULOU;07-05-2019 03:00:00;07-05-2019 04:30:00;07-05-2019 06:16:00;08-05-2019 03:56:00;LB-CAL;2019-05-07;06:16:00;03:56:00;1954.0;3047.0;0.0;;76.0;;15454.0
981;7;19;5;2019;05-2019;15365;404;BM-30200;1;Arrivee;1;07-04-2019 00:00:00;3.0;30200;MACON;33;590;1;MACON-VILLE/LE BOULOU;07-05-2019 03:28:00;07-05-2019 05:28:00;07-05-2019 06:16:00;07-05-2019 14:32:00;LBP - MAC;2019-05-07;;;;;;;;3.0;15385.0
982;7;19;5;2019;05-2019;15695;17;30002;1;Arrivee;1;07-04-2019 00:00:00;3.0;30002;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;07-05-2019 09:00:00;07-05-2019 10:00:00;07-05-2019 11:07:00;08-05-2019 02:44:00;LB-BTG;2019-05-07;11:07:00;02:44:00;1954.0;2124.0;0.0;;17.0;3.0;15715.0
983;7;19;5;2019;05-2019;15695;17;30002;1;Arrivee;1;07-04-2019 00:00:00;3.0;30002;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;07-05-2019 09:00:00;07-05-2019 10:00:00;07-05-2019 11:07:00;08-05-2019 02:44:00;LB-BTG;2019-05-07;;;;;;;;3.0;15715.0
984;7;19;5;2019;05-2019;15840;358;41321;1;Arrivee;1;07-04-2019 00:00:00;3.0;41321;SAINT JEAN DE MAURIENNE;24;1150;0;CALAIS/ORBASSANO;07-05-2019 12:00:00;07-05-2019 14:21:00;07-05-2019 15:01:00;08-05-2019 13:32:00;CAL-ORBA;2019-05-07;15:01:00;13:32:00;1954.0;12324.0;0.0;;358.0;3.0;15860.0
985;7;19;5;2019;05-2019;15840;358;41321;1;Arrivee;1;07-04-2019 00:00:00;3.0;41321;SAINT JEAN DE MAURIENNE;24;1150;0;CALAIS/ORBASSANO;07-05-2019 12:00:00;07-05-2019 14:21:00;07-05-2019 15:01:00;08-05-2019 13:32:00;CAL-ORBA;2019-05-07;;;;;;;;3.0;15860.0
986;7;19;5;2019;05-2019;15400;405;MC-30200;1;Arrivee;1;07-04-2019 00:00:00;3.0;30200;CALAIS;31;810;1;CALAIS/MACON-VILLE;07-05-2019 11:00:00;07-05-2019 15:00:00;07-05-2019 15:40:00;08-05-2019 03:56:00;MAC - CAL;2019-05-07;15:40:00;03:56:00;1954.0;15099.0;0.0;;405.0;3.0;15420.0
987;7;19;5;2019;05-2019;15400;405;MC-30200;1;Arrivee;1;07-04-2019 00:00:00;3.0;30200;CALAIS;31;810;1;CALAIS/MACON-VILLE;07-05-2019 11:00:00;07-05-2019 15:00:00;07-05-2019 15:40:00;08-05-2019 03:56:00;MAC - CAL;2019-05-07;;;;;;;;3.0;15420.0
988;7;19;5;2019;05-2019;15796;6;30105;1;Arrivee;1;07-04-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;07-05-2019 12:30:00;07-05-2019 14:45:00;07-05-2019 15:42:00;08-05-2019 07:13:00;BTG-LB;2019-05-07;;;;;;;;3.0;15816.0
989;7;19;5;2019;05-2019;15502;399;MB-30301;1;Arrivee;1;07-04-2019 00:00:00;3.0;30341;LE BOULOU;32;590;0;MACON-VILLE/LE BOULOU;07-05-2019 12:27:00;07-05-2019 12:27:00;07-05-2019 16:15:00;08-05-2019 05:24:00;MAC - LBP;2019-05-07;;;;;;;;3.0;15522.0
990;7;19;5;2019;05-2019;15636;1;BB-30000;1;Arrivee;1;07-04-2019 00:00:00;3.0;30113;PERPIGNAN;27;1220;1;BETTEMBOURG/BARCELONA;07-05-2019 16:30:00;07-05-2019 16:30:00;07-05-2019 19:30:00;08-05-2019 20:00:00;BCN-BTG;2019-05-07;;;;;;;;3.0;15656.0
991;7;19;5;2019;05-2019;14888;329;30521;1;Arrivee;1;07-04-2019 00:00:00;3.0;30521;SETE;23;900;0;SETE/BETTEMBOURG;07-05-2019 16:00:00;07-05-2019 20:08:00;07-05-2019 20:40:00;08-05-2019 09:45:00;BTG-SETE;2019-05-07;20:40:00;09:45:00;1954.0;11708.0;0.0;;329.0;3.0;14908.0
992;7;19;5;2019;05-2019;14888;329;30521;1;Arrivee;1;07-04-2019 00:00:00;3.0;30521;SETE;23;900;0;SETE/BETTEMBOURG;07-05-2019 16:00:00;07-05-2019 20:08:00;07-05-2019 20:40:00;08-05-2019 09:45:00;BTG-SETE;2019-05-07;;;;;;;;3.0;14908.0
993;7;19;5;2019;05-2019;15735;93;30006;1;Arrivee;1;07-04-2019 00:00:00;3.0;30066;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;07-05-2019 18:00:00;07-05-2019 20:24:00;07-05-2019 20:49:00;08-05-2019 12:02:00;LB-BTG;2019-05-07;20:49:00;12:02:00;1954.0;2126.0;1.0;;93.0;3.0;15755.0
994;7;19;5;2019;05-2019;15735;93;30006;1;Arrivee;1;07-04-2019 00:00:00;3.0;30066;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;07-05-2019 18:00:00;07-05-2019 20:24:00;07-05-2019 20:49:00;08-05-2019 12:02:00;LB-BTG;2019-05-07;;;;;;;;3.0;15755.0
995;7;19;5;2019;05-2019;15027;359;41314;1;Arrivee;1;07-04-2019 00:00:00;;41314;CALAIS;25;1150;1;CALAIS/ORBASSANO;07-05-2019 20:30:00;07-05-2019 20:00:00;07-05-2019 22:20:00;08-05-2019 21:38:00;ORBA - CAL;2019-05-07;;;;;;;;3.0;15047.0
